Year,Dis Mag Scale,Dis Mag Value,Country,Longitude,Latitude,Disaster Type
1991.0,0,47350.38030731904,213,2376,1242,5
1991.0,0,47350.38030731904,213,2376,1242,5
1991.0,0,47350.38030731904,213,2376,1242,5
1991.0,0,47350.38030731904,213,2376,1242,5
1991.0,0,47350.38030731904,213,2376,1242,5
1991.0,0,47350.38030731904,213,2376,1242,5
1991.0,0,47350.38030731904,213,2376,1242,5
1991.0,0,47350.38030731904,213,2376,1242,5
1991.0,0,47350.38030731904,213,2376,1242,5
1991.0,0,47350.38030731904,213,2376,1242,5
1991.0,0,47350.38030731904,213,2376,1242,5
1991.0,1,160.0,213,2376,1242,12
1991.0,1,160.0,213,2376,1242,12
1991.0,1,47350.38030731904,213,2376,1242,12
1991.0,0,47350.38030731904,213,2376,1242,14
1991.0,0,47350.38030731904,213,2376,1242,14
1991.0,0,3237.0,213,2376,1242,1
1991.0,0,47350.38030731904,213,2376,1242,1
1991.0,1,47350.38030731904,213,2376,1242,12
1991.0,0,47350.38030731904,213,2376,1242,5
1991.0,0,47350.38030731904,213,2376,1242,5
1991.0,3,47350.38030731904,217,2376,1242,3
1991.0,0,1000.0,218,2376,1242,5
1991.0,0,47350.38030731904,218,2376,1242,5
1991.0,1,47350.38030731904,218,2376,1242,12
1991.0,1,47350.38030731904,218,2376,1242,12
1991.0,1,70.0,218,2376,1242,12
1991.0,1,47350.38030731904,218,2376,1242,12
1991.0,1,167.0,170,2376,1242,12
1991.0,2,4.0,222,1768,657,2
1991.0,0,47350.38030731904,222,2376,1242,5
1991.0,0,47350.38030731904,184,2376,1242,14
1991.0,3,47350.38030731904,43,2376,1242,3
1991.0,3,47350.38030731904,226,2376,1242,3
1992.0,1,47350.38030731904,213,2376,1242,12
1992.0,2,7.0,205,1681,1822,2
1992.0,2,6.0,215,2105,1942,2
1992.0,0,47350.38030731904,218,2376,1242,10
1992.0,0,47350.38030731904,161,2376,1242,14
1992.0,1,47350.38030731904,182,2376,1242,12
1992.0,0,47350.38030731904,59,2376,1242,5
1992.0,3,47350.38030731904,59,2376,1242,3
1992.0,0,47350.38030731904,175,2376,1242,5
1992.0,3,47350.38030731904,191,2376,1242,3
1992.0,1,47350.38030731904,198,2376,1242,12
1992.0,1,47350.38030731904,198,2376,1242,12
1992.0,1,47350.38030731904,198,2376,1242,12
1992.0,1,47350.38030731904,198,2376,1242,12
1992.0,0,47350.38030731904,196,2376,1242,11
1992.0,0,47350.38030731904,196,2376,1242,10
1992.0,0,47350.38030731904,196,2376,1242,5
1992.0,0,47350.38030731904,205,2376,1242,11
1992.0,1,47350.38030731904,195,2376,1242,12
1992.0,3,47350.38030731904,209,2376,1242,3
1992.0,1,144.0,210,2376,1242,12
1992.0,0,47350.38030731904,214,2376,1242,5
1992.0,1,47350.38030731904,213,2376,1242,12
1992.0,1,47350.38030731904,213,2376,1242,12
1992.0,1,47350.38030731904,213,2376,1242,12
1992.0,1,47350.38030731904,213,2376,1242,12
1992.0,1,47350.38030731904,213,2376,1242,12
1992.0,1,47350.38030731904,213,2376,1242,12
1992.0,1,161.0,213,2376,1242,12
1992.0,1,47350.38030731904,213,2376,1242,12
1992.0,1,113.0,213,2376,1242,12
1992.0,1,47350.38030731904,213,2376,1242,12
1992.0,1,47350.38030731904,213,2376,1242,12
1992.0,1,47350.38030731904,213,2376,1242,12
1992.0,1,47350.38030731904,213,2376,1242,12
1992.0,1,47350.38030731904,213,2376,1242,12
1992.0,1,47350.38030731904,213,2376,1242,12
1992.0,1,47350.38030731904,213,2376,1242,12
1992.0,1,47350.38030731904,213,2376,1242,12
1992.0,1,47350.38030731904,213,2376,1242,12
1992.0,1,47350.38030731904,213,2376,1242,12
1992.0,1,47350.38030731904,213,2376,1242,12
1992.0,2,7.0,213,1005,1897,2
1992.0,2,7.0,213,859,1419,2
1992.0,2,6.0,213,61,1413,2
1992.0,1,290.0,213,2376,1242,12
1992.0,1,47350.38030731904,213,2376,1242,12
1992.0,0,10.0,213,2376,1242,14
1992.0,0,47350.38030731904,213,2376,1242,14
1992.0,1,47350.38030731904,213,2376,1242,12
1992.0,1,161.0,213,2376,1242,12
1992.0,1,47350.38030731904,213,2376,1242,12
1992.0,1,47350.38030731904,213,2376,1242,12
1992.0,0,47350.38030731904,215,2376,1242,11
1992.0,0,47350.38030731904,169,2376,1242,5
1992.0,3,47350.38030731904,217,2376,1242,3
1992.0,0,47350.38030731904,218,2376,1242,5
1992.0,0,569.0,218,2376,1242,5
1992.0,1,47350.38030731904,218,2376,1242,12
1992.0,1,47350.38030731904,218,2376,1242,12
1992.0,1,222.0,216,2376,1242,12
1992.0,1,222.0,216,2376,1242,12
1992.0,2,7.0,43,1477,2219,2
1992.0,3,47350.38030731904,226,2376,1242,3
1992.0,3,47350.38030731904,227,2376,1242,3
1993.0,1,95.0,217,2376,1242,12
1993.0,0,20200.0,196,2376,1242,10
1993.0,0,1170.0,203,2376,1242,5
1993.0,0,47350.38030731904,161,2376,1242,10
1993.0,0,47350.38030731904,161,2376,1242,10
1993.0,4,47350.38030731904,161,2376,1242,4
1993.0,0,47350.38030731904,161,2376,1242,1
1993.0,2,6.0,189,1580,715,2
1993.0,0,47350.38030731904,189,2376,1242,5
1993.0,0,47350.38030731904,173,2376,1242,5
1993.0,1,130.0,182,2376,1242,12
1993.0,0,47350.38030731904,59,2376,1242,10
1993.0,0,47350.38030731904,38,2376,1242,1
1993.0,0,56410.0,198,2376,1242,5
1993.0,0,13000.0,198,2376,1242,1
1993.0,1,47350.38030731904,198,2376,1242,12
1993.0,1,47350.38030731904,198,2376,1242,12
1993.0,0,47350.38030731904,198,2376,1242,5
1993.0,0,47350.38030731904,198,2376,1242,5
1993.0,0,47350.38030731904,206,2376,1242,5
1993.0,1,111.0,203,2376,1242,12
1993.0,0,47350.38030731904,205,2376,1242,10
1993.0,1,130.0,208,2376,1242,12
1993.0,0,47350.38030731904,197,2376,1242,5
1993.0,0,47350.38030731904,197,2376,1242,5
1993.0,0,3050.0,210,2376,1242,5
1993.0,0,4260.0,210,2376,1242,5
1993.0,1,100.0,214,2376,1242,12
1993.0,1,47350.38030731904,213,2376,1242,12
1993.0,1,47350.38030731904,213,2376,1242,12
1993.0,1,47350.38030731904,213,2376,1242,12
1993.0,1,47350.38030731904,213,2376,1242,12
1993.0,1,47350.38030731904,213,2376,1242,12
1993.0,1,47350.38030731904,213,2376,1242,12
1993.0,1,47350.38030731904,213,2376,1242,12
1993.0,1,200.0,213,2376,1242,12
1993.0,1,47350.38030731904,213,2376,1242,12
1993.0,1,47350.38030731904,213,2376,1242,12
1993.0,1,47350.38030731904,213,2376,1242,12
1993.0,1,47350.38030731904,213,2376,1242,12
1993.0,2,6.0,213,77,2006,2
1993.0,0,42380.0,213,2376,1242,5
1993.0,0,445000.0,213,2376,1242,5
1993.0,0,25230.0,213,2376,1242,5
1993.0,0,47350.38030731904,213,2376,1242,5
1993.0,1,113.0,213,2376,1242,12
1993.0,1,47350.38030731904,213,2376,1242,12
1993.0,1,47350.38030731904,213,2376,1242,12
1993.0,4,47350.38030731904,213,2376,1242,4
1993.0,0,870.0,213,2376,1242,14
1993.0,3,47350.38030731904,213,2376,1242,3
1993.0,0,47350.38030731904,213,2376,1242,5
1993.0,1,47350.38030731904,213,2376,1242,12
1993.0,0,47350.38030731904,213,2376,1242,5
1993.0,1,47350.38030731904,213,2376,1242,12
1993.0,1,47350.38030731904,213,2376,1242,12
1993.0,1,47350.38030731904,213,2376,1242,12
1993.0,1,47350.38030731904,213,2376,1242,12
1993.0,1,47350.38030731904,218,2376,1242,12
1993.0,0,29440.0,218,2376,1242,5
1993.0,1,47350.38030731904,218,2376,1242,12
1993.0,1,130.0,218,2376,1242,12
1993.0,1,250.0,216,2376,1242,12
1993.0,2,7.0,221,1343,672,2
1993.0,0,61490.0,222,2376,1242,5
1993.0,0,5890.0,184,2376,1242,5
1993.0,1,200.0,184,2376,1242,12
1994.0,2,7.0,213,1556,497,2
1994.0,2,6.0,209,1553,505,2
1994.0,2,8.0,23,2010,654,2
1994.0,0,165700.0,40,2376,1242,5
1994.0,1,47350.38030731904,213,2376,1242,12
1994.0,1,47350.38030731904,40,2376,1242,12
1994.0,3,47350.38030731904,183,2376,1242,3
1994.0,4,47350.38030731904,205,2376,1242,4
1994.0,0,5.0,197,2376,1242,5
1994.0,1,47350.38030731904,213,2376,1242,12
1994.0,0,47350.38030731904,213,2376,1242,10
1994.0,2,6.0,0,2003,1626,2
1994.0,0,4300.0,7,2376,1242,14
1994.0,1,47350.38030731904,9,2376,1242,12
1994.0,1,140.0,9,2376,1242,12
1994.0,2,5.0,9,1268,1362,2
1994.0,1,47350.38030731904,9,2376,1242,12
1994.0,4,47350.38030731904,9,2376,1242,4
1994.0,4,44.0,9,2376,1242,4
1994.0,0,47350.38030731904,9,2376,1242,14
1994.0,1,150.0,9,2376,1242,12
1994.0,0,47350.38030731904,18,2376,1242,5
1994.0,0,190.0,20,2376,1242,5
1994.0,0,65.0,29,2376,1242,5
1994.0,0,47350.38030731904,15,2376,1242,5
1994.0,0,47350.38030731904,15,2376,1242,5
1994.0,0,47350.38030731904,15,2376,1242,5
1994.0,1,120.0,15,2376,1242,12
1994.0,4,47350.38030731904,15,2376,1242,4
1994.0,1,47350.38030731904,15,2376,1242,12
1994.0,1,100.0,15,2376,1242,12
1994.0,0,47350.38030731904,15,2376,1242,5
1994.0,0,47350.38030731904,23,2376,1242,1
1994.0,1,47350.38030731904,26,2376,1242,12
1994.0,1,47350.38030731904,26,2376,1242,12
1994.0,4,47350.38030731904,26,2376,1242,4
1994.0,0,47350.38030731904,26,2376,1242,1
1994.0,0,47350.38030731904,22,2376,1242,5
1994.0,1,47350.38030731904,22,2376,1242,12
1994.0,1,47350.38030731904,34,2376,1242,12
1994.0,1,47350.38030731904,34,2376,1242,12
1994.0,0,59.0,34,2376,1242,14
1994.0,2,7.0,40,869,960,2
1994.0,2,6.0,40,761,912,2
1994.0,2,6.0,40,549,1558,2
1994.0,0,47350.38030731904,40,2376,1242,5
1994.0,0,1015000.0,40,2376,1242,5
1994.0,0,1330000.0,40,2376,1242,5
1994.0,0,183800.0,40,2376,1242,5
1994.0,0,47350.38030731904,40,2376,1242,5
1994.0,0,47350.38030731904,40,2376,1242,10
1994.0,1,47350.38030731904,40,2376,1242,12
1994.0,1,74.0,40,2376,1242,12
1994.0,1,47350.38030731904,40,2376,1242,12
1994.0,4,47350.38030731904,40,2376,1242,4
1994.0,0,100.0,40,2376,1242,1
1994.0,0,140000.0,40,2376,1242,1
1994.0,1,47350.38030731904,40,2376,1242,12
1994.0,0,47350.38030731904,33,2376,1242,5
1995.0,0,80960.0,11,2376,1242,5
1995.0,0,47350.38030731904,29,2376,1242,1
1995.0,0,68350.0,15,2376,1242,5
1995.0,0,61220.0,15,2376,1242,5
1995.0,1,47350.38030731904,40,2376,1242,12
1995.0,0,47350.38030731904,0,2376,1242,5
1995.0,0,47350.38030731904,0,2376,1242,10
1995.0,0,47350.38030731904,0,2376,1242,5
1995.0,3,47350.38030731904,4,2376,1242,3
1995.0,0,60.0,1,2376,1242,5
1995.0,0,18.0,1,2376,1242,5
1995.0,1,220.0,138,2376,1242,12
1995.0,0,47350.38030731904,7,2376,1242,5
1995.0,0,47350.38030731904,7,2376,1242,5
1995.0,4,47350.38030731904,7,2376,1242,4
1995.0,1,47350.38030731904,7,2376,1242,12
1995.0,1,220.0,6,2376,1242,12
1995.0,1,150.0,9,2376,1242,12
1995.0,1,104.0,9,2376,1242,12
1995.0,4,47350.38030731904,9,2376,1242,4
1995.0,1,100.0,9,2376,1242,12
1995.0,1,47350.38030731904,9,2376,1242,12
1995.0,0,47350.38030731904,10,2376,1242,5
1995.0,0,11.0,11,2376,1242,5
1995.0,0,47350.38030731904,11,2376,1242,5
1995.0,1,47350.38030731904,18,2376,1242,12
1995.0,0,100.0,20,2376,1242,5
1995.0,1,160.0,15,2376,1242,12
1995.0,1,160.0,15,2376,1242,12
1995.0,0,44.0,15,2376,1242,5
1995.0,0,16082.0,15,2376,1242,5
1995.0,1,100.0,15,2376,1242,12
1995.0,4,-4.0,15,2376,1242,4
1995.0,3,47350.38030731904,15,2376,1242,3
1995.0,1,96.0,15,2376,1242,12
1995.0,3,47350.38030731904,15,2376,1242,3
1995.0,1,47350.38030731904,13,2376,1242,12
1995.0,3,47350.38030731904,17,2376,1242,3
1995.0,0,47350.38030731904,19,2376,1242,5
1995.0,0,47350.38030731904,26,2376,1242,5
1995.0,0,47350.38030731904,26,2376,1242,10
1995.0,3,47350.38030731904,26,2376,1242,3
1995.0,0,47350.38030731904,26,2376,1242,10
1995.0,0,47350.38030731904,26,2376,1242,5
1995.0,0,47350.38030731904,26,2376,1242,5
1995.0,1,47350.38030731904,16,2376,1242,12
1995.0,0,47350.38030731904,25,2376,1242,5
1995.0,0,47350.38030731904,37,2376,1242,14
1995.0,0,47350.38030731904,37,2376,1242,5
1995.0,1,47350.38030731904,34,2376,1242,12
1995.0,0,1000.0,34,2376,1242,14
1995.0,0,2210.0,34,2376,1242,14
1995.0,0,47350.38030731904,34,2376,1242,5
1995.0,2,8.0,39,2061,989,2
1995.0,4,47350.38030731904,39,2376,1242,4
1995.0,0,47350.38030731904,39,2376,1242,5
1995.0,1,47350.38030731904,40,2376,1242,12
1995.0,1,47350.38030731904,40,2376,1242,12
1995.0,2,7.0,40,2419,940,2
1995.0,2,6.0,40,608,1074,2
1995.0,2,6.0,40,640,1584,2
1995.0,0,47350.38030731904,40,2376,1242,5
1995.0,0,1668000.0,40,2376,1242,5
1995.0,0,8900.0,40,2376,1242,5
1995.0,0,47350.38030731904,40,2376,1242,10
1995.0,1,47350.38030731904,40,2376,1242,12
1995.0,0,47350.38030731904,40,2376,1242,14
1995.0,0,200000.0,40,2376,1242,1
1995.0,1,47350.38030731904,40,2376,1242,12
1995.0,1,47350.38030731904,40,2376,1242,12
1995.0,3,47350.38030731904,52,2376,1242,3
1996.0,0,47350.38030731904,26,2376,1242,5
1996.0,0,52910.0,34,2376,1242,5
1996.0,1,130.0,40,2376,1242,12
1996.0,1,47350.38030731904,40,2376,1242,12
1996.0,2,47350.38030731904,0,1986,1556,2
1996.0,0,9.0,0,2376,1242,5
1996.0,3,47350.38030731904,1,2376,1242,3
1996.0,1,47350.38030731904,9,2376,1242,12
1996.0,0,47350.38030731904,9,2376,1242,5
1996.0,0,330400.0,9,2376,1242,5
1996.0,1,222.0,9,2376,1242,12
1996.0,1,120.0,9,2376,1242,12
1996.0,0,47350.38030731904,9,2376,1242,10
1996.0,1,100.0,9,2376,1242,12
1996.0,1,100.0,9,2376,1242,12
1996.0,1,160.0,9,2376,1242,12
1996.0,0,47350.38030731904,10,2376,1242,5
1996.0,1,153.0,12,2376,1242,12
1996.0,3,56000.0,20,2376,1242,3
1996.0,0,21.0,20,2376,1242,5
1996.0,3,47350.38030731904,29,2376,1242,3
1996.0,3,47350.38030731904,29,2376,1242,3
1996.0,0,69100.0,15,2376,1242,5
1996.0,0,47350.38030731904,15,2376,1242,5
1996.0,1,153.0,15,2376,1242,12
1996.0,1,65.0,15,2376,1242,12
1996.0,4,4.0,15,2376,1242,4
1996.0,3,47350.38030731904,15,2376,1242,3
1996.0,1,47350.38030731904,15,2376,1242,12
1996.0,1,47350.38030731904,15,2376,1242,12
1996.0,0,47350.38030731904,17,2376,1242,5
1996.0,0,47350.38030731904,23,2376,1242,10
1996.0,0,47350.38030731904,26,2376,1242,10
1996.0,0,47350.38030731904,26,2376,1242,10
1996.0,0,47350.38030731904,26,2376,1242,10
1996.0,0,4758.0,37,2376,1242,5
1996.0,1,47350.38030731904,34,2376,1242,12
1996.0,1,47350.38030731904,40,2376,1242,12
1996.0,2,7.0,40,612,1057,2
1996.0,2,6.0,40,764,1924,2
1996.0,2,7.0,40,2158,1791,2
1996.0,2,6.0,40,552,1097,2
1996.0,0,47350.38030731904,40,2376,1242,5
1996.0,0,47350.38030731904,40,2376,1242,5
1996.0,0,47350.38030731904,40,2376,1242,5
1996.0,0,47350.38030731904,40,2376,1242,10
1996.0,0,47350.38030731904,40,2376,1242,10
1996.0,0,47350.38030731904,40,2376,1242,10
1996.0,1,47350.38030731904,40,2376,1242,12
1996.0,1,139.0,40,2376,1242,12
1996.0,1,120.0,40,2376,1242,12
1996.0,0,47350.38030731904,40,2376,1242,10
1996.0,1,47350.38030731904,40,2376,1242,12
1996.0,0,47350.38030731904,40,2376,1242,5
1996.0,1,47350.38030731904,40,2376,1242,12
1996.0,0,47350.38030731904,52,2376,1242,5
1996.0,3,47350.38030731904,33,2376,1242,3
1997.0,0,12110.0,40,2376,1242,5
1997.0,2,7.0,39,264,275,2
1997.0,0,47350.38030731904,39,2376,1242,5
1997.0,0,47350.38030731904,40,2376,1242,5
1997.0,0,47350.38030731904,40,2376,1242,5
1997.0,0,29000.0,40,2376,1242,5
1997.0,1,47350.38030731904,40,2376,1242,12
1997.0,0,47350.38030731904,12,2376,1242,10
1997.0,1,47350.38030731904,40,2376,1242,12
1997.0,1,180.0,40,2376,1242,12
1997.0,1,130.0,40,2376,1242,12
1997.0,2,6.0,0,1958,1406,2
1997.0,0,71.0,0,2376,1242,5
1997.0,0,47350.38030731904,0,2376,1242,5
1997.0,0,47350.38030731904,0,2376,1242,10
1997.0,0,47350.38030731904,4,2376,1242,1
1997.0,0,47350.38030731904,1,2376,1242,5
1997.0,0,47350.38030731904,7,2376,1242,5
1997.0,2,4.0,8,1788,1946,2
1997.0,0,47350.38030731904,8,2376,1242,5
1997.0,0,47350.38030731904,9,2376,1242,5
1997.0,0,1000.0,9,2376,1242,14
1997.0,0,2500.0,9,2376,1242,14
1997.0,0,47350.38030731904,9,2376,1242,10
1997.0,0,47350.38030731904,10,2376,1242,5
1997.0,0,47350.38030731904,11,2376,1242,5
1997.0,3,47350.38030731904,30,2376,1242,3
1997.0,3,47350.38030731904,30,2376,1242,3
1997.0,3,47350.38030731904,20,2376,1242,3
1997.0,0,47350.38030731904,20,2376,1242,5
1997.0,3,47350.38030731904,29,2376,1242,3
1997.0,1,75.0,15,2376,1242,12
1997.0,2,6.0,15,2347,950,2
1997.0,0,1200.0,15,2376,1242,5
1997.0,1,250.0,15,2376,1242,12
1997.0,1,150.0,15,2376,1242,12
1997.0,4,47350.38030731904,15,2376,1242,4
1997.0,3,47350.38030731904,15,2376,1242,3
1997.0,1,47350.38030731904,15,2376,1242,12
1997.0,1,47350.38030731904,15,2376,1242,12
1997.0,0,47350.38030731904,28,2376,1242,5
1997.0,1,47350.38030731904,17,2376,1242,12
1997.0,3,47350.38030731904,17,2376,1242,3
1997.0,0,689100.0,23,2376,1242,5
1997.0,0,365800.0,23,2376,1242,5
1997.0,3,47350.38030731904,23,2376,1242,3
1997.0,3,47350.38030731904,23,2376,1242,3
1997.0,0,47350.38030731904,26,2376,1242,5
1997.0,0,47350.38030731904,26,2376,1242,5
1997.0,3,47350.38030731904,26,2376,1242,3
1997.0,0,47350.38030731904,26,2376,1242,5
1997.0,1,47350.38030731904,26,2376,1242,12
1997.0,1,47350.38030731904,34,2376,1242,12
1997.0,0,47350.38030731904,34,2376,1242,5
1997.0,0,47350.38030731904,34,2376,1242,14
1997.0,0,47350.38030731904,193,2376,1242,5
1997.0,1,47350.38030731904,39,2376,1242,12
1997.0,1,47350.38030731904,39,2376,1242,12
1997.0,0,47350.38030731904,39,2376,1242,14
1997.0,1,47350.38030731904,40,2376,1242,12
1997.0,2,6.0,40,2169,1804,2
1997.0,2,7.0,40,2159,1794,2
1997.0,2,5.0,40,2166,1801,2
1997.0,2,6.0,40,2168,1810,2
1997.0,0,47350.38030731904,40,2376,1242,5
1997.0,0,47350.38030731904,40,2376,1242,5
1997.0,0,47350.38030731904,40,2376,1242,10
1997.0,0,47350.38030731904,40,2376,1242,10
1997.0,4,47350.38030731904,40,2376,1242,4
1997.0,4,47350.38030731904,40,2376,1242,4
1997.0,4,36.0,40,2376,1242,4
1997.0,0,60000.0,40,2376,1242,1
1997.0,3,47350.38030731904,33,2376,1242,3
1997.0,3,47350.38030731904,33,2376,1242,3
1998.0,2,6.0,40,817,1944,2
1998.0,2,7.0,0,2056,1636,2
1998.0,0,250000.0,40,2376,1242,5
1998.0,2,6.0,0,2055,1633,2
1998.0,0,47350.38030731904,0,2376,1242,5
1998.0,3,47350.38030731904,0,2376,1242,3
1998.0,3,47350.38030731904,0,2376,1242,3
1998.0,3,47350.38030731904,4,2376,1242,3
1998.0,1,47350.38030731904,7,2376,1242,12
1998.0,0,35000.0,7,2376,1242,5
1998.0,0,47350.38030731904,8,2376,1242,5
1998.0,0,47350.38030731904,9,2376,1242,5
1998.0,0,47350.38030731904,9,2376,1242,5
1998.0,0,47350.38030731904,9,2376,1242,5
1998.0,0,100000.0,9,2376,1242,5
1998.0,0,1000.0,9,2376,1242,5
1998.0,0,47350.38030731904,9,2376,1242,5
1998.0,2,6.0,10,1092,2108,2
1998.0,2,6.0,11,1829,1754,2
1998.0,2,6.0,12,119,1750,2
1998.0,0,47350.38030731904,18,2376,1242,5
1998.0,3,47350.38030731904,20,2376,1242,3
1998.0,0,47350.38030731904,20,2376,1242,5
1998.0,3,47350.38030731904,29,2376,1242,3
1998.0,0,91120.0,15,2376,1242,5
1998.0,1,150.0,15,2376,1242,12
1998.0,1,140.0,15,2376,1242,12
1998.0,4,6.0,15,2376,1242,4
1998.0,1,100.0,15,2376,1242,12
1998.0,3,47350.38030731904,15,2376,1242,3
1998.0,2,7.0,23,204,136,2
1998.0,0,47350.38030731904,23,2376,1242,10
1998.0,0,47350.38030731904,26,2376,1242,5
1998.0,0,14973.0,26,2376,1242,14
1998.0,0,9254.0,26,2376,1242,14
1998.0,3,47350.38030731904,26,2376,1242,3
1998.0,0,47350.38030731904,26,2376,1242,5
1998.0,0,47350.38030731904,26,2376,1242,5
1998.0,0,47350.38030731904,26,2376,1242,5
1998.0,0,47350.38030731904,26,2376,1242,5
1998.0,0,47350.38030731904,27,2376,1242,14
1998.0,0,47350.38030731904,37,2376,1242,5
1998.0,0,47350.38030731904,34,2376,1242,5
1998.0,0,1900.0,34,2376,1242,14
1998.0,1,47350.38030731904,34,2376,1242,12
1998.0,1,47350.38030731904,40,2376,1242,12
1998.0,1,47350.38030731904,40,2376,1242,12
1998.0,0,212000.0,40,2376,1242,5
1998.0,0,575.0,40,2376,1242,5
1998.0,0,47350.38030731904,40,2376,1242,10
1998.0,1,47350.38030731904,40,2376,1242,12
1998.0,1,47350.38030731904,40,2376,1242,12
1998.0,3,400000.0,33,2376,1242,3
1998.0,3,47350.38030731904,33,2376,1242,3
1994.0,0,44070.0,58,2376,1242,5
1994.0,1,26430.0,84,2376,1242,12
1994.0,1,47350.38030731904,155,2376,1242,12
1994.0,0,3000.0,32,2376,1242,1
1994.0,2,6.0,41,2154,1261,2
1994.0,0,47350.38030731904,41,2376,1242,5
1994.0,0,47350.38030731904,2,2376,1242,5
1994.0,0,36620.0,76,2376,1242,5
1994.0,2,6.0,91,1884,1206,2
1994.0,0,33680.0,128,2376,1242,5
1994.0,2,7.0,90,1083,552,2
1994.0,2,6.0,90,1068,528,2
1994.0,2,8.0,98,1238,2086,2
1994.0,1,47350.38030731904,72,2376,1242,12
1994.0,1,125.0,89,2376,1242,12
1994.0,1,47350.38030731904,155,2376,1242,12
1994.0,1,150.0,155,2376,1242,12
1994.0,0,47350.38030731904,44,2376,1242,5
1994.0,0,47350.38030731904,41,2376,1242,5
1994.0,3,47350.38030731904,31,2376,1242,3
1994.0,0,47350.38030731904,46,2376,1242,5
1994.0,0,47350.38030731904,46,2376,1242,1
1994.0,0,38.0,48,2376,1242,5
1994.0,1,83.0,48,2376,1242,12
1994.0,0,1497.0,72,2376,1242,5
1994.0,0,47350.38030731904,54,2376,1242,5
1994.0,3,47350.38030731904,54,2376,1242,3
1994.0,2,6.0,2,533,1524,2
1994.0,0,200.0,2,2376,1242,14
1994.0,0,47350.38030731904,2,2376,1242,5
1994.0,0,15.0,187,2376,1242,14
1994.0,0,2700.0,187,2376,1242,14
1994.0,1,47350.38030731904,187,2376,1242,12
1994.0,0,47350.38030731904,187,2376,1242,5
1994.0,0,47350.38030731904,63,2376,1242,5
1994.0,0,47350.38030731904,63,2376,1242,10
1994.0,0,47350.38030731904,66,2376,1242,5
1994.0,0,47350.38030731904,66,2376,1242,5
1994.0,3,47350.38030731904,69,2376,1242,3
1994.0,0,47350.38030731904,212,2376,1242,5
1994.0,3,47350.38030731904,81,2376,1242,3
1994.0,3,47350.38030731904,82,2376,1242,3
1994.0,0,47350.38030731904,80,2376,1242,1
1994.0,0,47350.38030731904,80,2376,1242,5
1994.0,0,47350.38030731904,86,2376,1242,5
1994.0,0,47350.38030731904,85,2376,1242,1
1994.0,0,47350.38030731904,85,2376,1242,5
1994.0,0,47350.38030731904,85,2376,1242,5
1994.0,2,6.0,90,1133,876,2
1994.0,0,47350.38030731904,90,2376,1242,13
1994.0,0,47350.38030731904,90,777,2279,13
1994.0,0,36280.0,90,2376,1242,5
1994.0,0,1820.0,90,2376,1242,5
1994.0,0,1360.0,90,2376,1242,14
1994.0,0,47350.38030731904,90,2376,1242,5
1994.0,0,47350.38030731904,90,2376,1242,5
1994.0,0,47350.38030731904,90,2376,1242,5
1994.0,1,47350.38030731904,89,2376,1242,12
1994.0,0,47350.38030731904,89,2376,1242,5
1994.0,4,49.0,89,2376,1242,4
1994.0,3,47350.38030731904,89,2376,1242,3
1994.0,0,47350.38030731904,89,2376,1242,5
1994.0,0,47350.38030731904,91,2376,1242,5
1994.0,0,271200.0,91,2376,1242,5
1994.0,0,47350.38030731904,91,2376,1242,5
